id,minute,result,X,Y,xG,player_id,situation,shotType,lastAction
401480,47,MissedShots,0.864000015,0.658000031,0.06632401,6026,OpenPlay,LeftFoot,Pass
401485,72,Goal,0.896999969,0.400999985,0.022167137,468,FromCorner,Head,Cross
394160,44,SavedShot,0.798000031,0.412000008,0.038839933,5555,OpenPlay,LeftFoot,Pass
415051,4,MissedShots,0.764000015,0.784000015,0.011600947,714,OpenPlay,RightFoot,Pass
385784,16,BlockedShot,0.798000031,0.527999992,0.045581378,1228,OpenPlay,RightFoot,Pass
401477,34,SavedShot,0.873000031,0.347999992,0.07009431,2249,OpenPlay,LeftFoot,Pass
394159,43,SavedShot,0.848000031,0.342000008,0.048207752,6482,OpenPlay,RightFoot,Pass
415071,70,BlockedShot,0.781999969,0.605999985,0.02719908,453,OpenPlay,RightFoot,Pass
418797,52,MissedShots,0.813000031,0.292999992,0.026041619,500,OpenPlay,RightFoot,BallRecovery
385795,73,BlockedShot,0.819000015,0.530999985,0.071694598,554,OpenPlay,LeftFoot,Pass
415077,83,MissedShots,0.869000015,0.534000015,0.339898139,6026,OpenPlay,RightFoot,Rebound
415063,45,MissedShots,0.946999969,0.397999992,0.071398593,7689,SetPiece,Head,Cross
418790,34,BlockedShot,0.865999985,0.671999969,0.047929898,714,OpenPlay,RightFoot,Pass
380599,15,Goal,0.968000031,0.434000015,0.400614619,5555,FromCorner,Head,Cross
423314,54,SavedShot,0.84,0.352000008,0.048263323,900,OpenPlay,RightFoot,TakeOn
422775,33,BlockedShot,0.899000015,0.565,0.133746311,9509,OpenPlay,LeftFoot,Pass
415066,53,BlockedShot,0.759000015,0.457999992,0.022995185,7689,OpenPlay,RightFoot,None
381677,12,BlockedShot,0.916999969,0.339000015,0.099250153,482,OpenPlay,RightFoot,Pass
380604,46,Goal,0.956999969,0.462999992,0.551602423,6521,SetPiece,Head,Cross
407652,35,MissedShots,0.911999969,0.480999985,0.397934109,6026,SetPiece,RightFoot,Cross
413426,85,Goal,0.915,0.668000031,0.062928177,1678,OpenPlay,LeftFoot,Pass
407665,94,BlockedShot,0.911999969,0.61,0.070530295,986,OpenPlay,LeftFoot,None
381681,18,Goal,0.946999969,0.485,0.129944086,1653,FromCorner,Head,Cross
418789,32,MissedShots,0.770999985,0.582000008,0.026990864,714,OpenPlay,LeftFoot,Pass
377338,17,SavedShot,0.713000031,0.534000015,0.01861627,4476,OpenPlay,RightFoot,BallTouch
410111,2,SavedShot,0.839000015,0.387999992,0.061979145,6026,OpenPlay,RightFoot,Pass
401488,86,ShotOnPost,0.958000031,0.645,0.624955654,468,OpenPlay,LeftFoot,TakeOn
415074,78,BlockedShot,0.900999985,0.658000031,0.107961349,647,OpenPlay,RightFoot,Pass
401481,52,MissedShots,0.868000031,0.43,0.302045047,468,OpenPlay,RightFoot,Cross
394162,52,BlockedShot,0.905,0.688000031,0.055062834,7322,OpenPlay,LeftFoot,Pass
410119,31,Goal,0.945999985,0.494000015,0.529349566,5555,OpenPlay,Head,Cross
410117,26,ShotOnPost,0.755,0.539000015,0.040306341,1663,OpenPlay,LeftFoot,Pass
381691,43,MissedShots,0.760999985,0.52,0.0266676,6026,OpenPlay,LeftFoot,Pass
396219,23,MissedShots,0.955999985,0.499000015,0.115059726,6144,FromCorner,Head,Aerial
410129,58,MissedShots,0.860999985,0.472999992,0.053652659,1653,SetPiece,RightFoot,Cross
401314,7,BlockedShot,0.816999969,0.437000008,0.061701246,753,OpenPlay,RightFoot,Pass
410133,76,MissedShots,0.914000015,0.585,0.022240832,1653,SetPiece,Head,Aerial
405226,50,SavedShot,0.873000031,0.379000015,0.073116623,3635,OpenPlay,LeftFoot,BallTouch
401327,57,BlockedShot,0.775,0.520999985,0.088882886,6818,DirectFreekick,RightFoot,Standard
394151,14,MissedShots,0.678000031,0.517999992,0.011499608,1653,OpenPlay,RightFoot,Pass
415073,75,MissedShots,0.735999985,0.537000008,0.022408236,644,OpenPlay,LeftFoot,Pass
394170,85,BlockedShot,0.878000031,0.236000004,0.027908674,7322,OpenPlay,LeftFoot,Pass
415055,30,Goal,0.885,0.5,0.761168838,714,Penalty,RightFoot,Standard
385782,14,BlockedShot,0.701999969,0.637000008,0.01163609,1228,OpenPlay,RightFoot,Pass
404956,64,Goal,0.954000015,0.497999992,0.662421227,5587,OpenPlay,RightFoot,Rebound
405228,54,MissedShots,0.925999985,0.627000008,0.105025329,5543,OpenPlay,LeftFoot,Pass
401489,91,MissedShots,0.720999985,0.547999992,0.045935605,769,DirectFreekick,RightFoot,Standard
401474,23,MissedShots,0.821999969,0.357999992,0.037886016,769,OpenPlay,RightFoot,Pass
385794,71,SavedShot,0.831999969,0.467999992,0.317855805,556,OpenPlay,RightFoot,Throughball
407664,89,SavedShot,0.9,0.547999992,0.386978686,111,FromCorner,LeftFoot,Rebound
388959,44,MissedShots,0.914000015,0.425,0.116996706,822,OpenPlay,RightFoot,Rebound
422771,19,SavedShot,0.875999985,0.467000008,0.043125715,5555,OpenPlay,Head,Cross
410116,24,Goal,0.800999985,0.335999985,0.04932199,6756,OpenPlay,LeftFoot,TakeOn
381701,78,SavedShot,0.779000015,0.515,0.044563886,1250,OpenPlay,LeftFoot,Pass
388966,50,MissedShots,0.849000015,0.362999992,0.059289698,822,OpenPlay,LeftFoot,Chipped
381682,20,SavedShot,0.845,0.392000008,0.070119739,1250,OpenPlay,LeftFoot,Pass
401478,35,MissedShots,0.841999969,0.519000015,0.085989386,6026,OpenPlay,RightFoot,Pass
423315,70,SavedShot,0.920999985,0.327999992,0.13128072,5555,OpenPlay,RightFoot,Throughball
391794,8,MissedShots,0.904000015,0.51,0.070326634,6521,FromCorner,Head,Cross
415076,83,SavedShot,0.894000015,0.395,0.103948683,465,OpenPlay,RightFoot,Pass
418804,84,MissedShots,0.773000031,0.449000015,0.025946459,465,OpenPlay,RightFoot,Pass
377334,10,BlockedShot,0.9,0.457999992,0.086577497,5555,SetPiece,Head,Cross
377348,61,Goal,0.995,0.477999992,0.977023602,5555,OpenPlay,RightFoot,Pass
388952,26,MissedShots,0.879000015,0.434000015,0.011764455,1653,SetPiece,Head,Aerial
388979,92,SavedShot,0.964000015,0.577000008,0.495282412,3428,OpenPlay,LeftFoot,Rebound
410132,70,SavedShot,0.864000015,0.469000015,0.120038778,1017,OpenPlay,RightFoot,Pass
404948,33,ShotOnPost,0.81,0.477999992,0.041085843,585,OpenPlay,LeftFoot,BallRecovery
377340,25,MissedShots,0.900999985,0.651999969,0.063730314,6026,OpenPlay,LeftFoot,Pass
377344,44,Goal,0.785,0.605,0.030363431,2249,OpenPlay,LeftFoot,Pass
404949,39,MissedShots,0.911999969,0.45,0.042861219,725,SetPiece,Head,Aerial
413402,4,BlockedShot,0.88,0.392000008,0.107573338,522,OpenPlay,RightFoot,TakeOn
410114,16,BlockedShot,0.856999969,0.693000031,0.027752008,6026,OpenPlay,RightFoot,HeadPass
413407,22,SavedShot,0.878000031,0.509000015,0.356203407,6026,OpenPlay,RightFoot,Pass
413412,40,MissedShots,0.795,0.660999985,0.076881416,6026,DirectFreekick,RightFoot,Standard
394158,40,MissedShots,0.811999969,0.457999992,0.0352589,714,SetPiece,RightFoot,Rebound
396216,8,MissedShots,0.689000015,0.49,0.015081384,1042,OpenPlay,RightFoot,Pass
404955,64,SavedShot,0.779000015,0.675,0.023505172,910,OpenPlay,RightFoot,Pass
410128,47,MissedShots,0.963000031,0.487999992,0.558093786,5555,OpenPlay,Head,Cross
405216,6,SavedShot,0.808000031,0.339000015,0.030585891,3635,OpenPlay,LeftFoot,None
401331,75,SavedShot,0.9,0.24,0.038124215,6818,OpenPlay,RightFoot,TakeOn
401320,29,Goal,0.819000015,0.565,0.050559338,2249,OpenPlay,RightFoot,None
410131,69,ShotOnPost,0.975,0.577999992,0.046163078,1654,FromCorner,Head,Aerial
385787,22,MissedShots,0.846999969,0.735999985,0.022553785,556,OpenPlay,RightFoot,Chipped
377351,83,MissedShots,0.759000015,0.394000015,0.022345722,1304,OpenPlay,LeftFoot,Pass
404952,45,BlockedShot,0.830999985,0.685999985,0.035068516,6827,OpenPlay,RightFoot,Pass
385785,16,MissedShots,0.819000015,0.665999985,0.026390817,556,OpenPlay,RightFoot,Rebound
404953,47,Goal,0.984000015,0.48,0.962458193,5587,OpenPlay,RightFoot,Pass
388964,47,MissedShots,0.895999985,0.66,0.113190576,5555,OpenPlay,LeftFoot,Chipped
396231,72,BlockedShot,0.803000031,0.337000008,0.020387862,1726,SetPiece,LeftFoot,None
401336,86,MissedShots,0.934000015,0.500999985,0.122072123,6026,FromCorner,Head,Cross
401479,43,BlockedShot,0.838000031,0.519000015,0.070708483,6062,OpenPlay,RightFoot,BallRecovery
418786,28,SavedShot,0.936999969,0.218999996,0.020051867,695,OpenPlay,LeftFoot,Rebound
385796,75,MissedShots,0.819000015,0.534000015,0.020324053,7063,FromCorner,LeftFoot,Aerial
422789,79,MissedShots,0.76,0.645,0.015742425,7714,FromCorner,LeftFoot,None
415078,91,MissedShots,0.885999985,0.487000008,0.090356454,7689,FromCorner,RightFoot,None
423310,47,Goal,0.924000015,0.487000008,0.051364824,6026,FromCorner,Head,Aerial
415067,55,BlockedShot,0.845,0.487000008,0.095530145,5962,OpenPlay,RightFoot,Pass
418779,12,Goal,0.873000031,0.34,0.31214726,8865,OpenPlay,RightFoot,BallRecovery
381678,12,MissedShots,0.904000015,0.439000015,0.078332111,482,OpenPlay,Head,Cross
380598,15,BlockedShot,0.911999969,0.653000031,0.05384003,714,OpenPlay,LeftFoot,HeadPass
404945,25,MissedShots,0.895999985,0.579000015,0.115751401,5556,OpenPlay,RightFoot,Pass
422785,72,MissedShots,0.711999969,0.655,0.013711222,7689,OpenPlay,RightFoot,Pass
407661,83,MissedShots,0.873000031,0.352000008,0.064986855,7701,OpenPlay,RightFoot,Pass
396227,62,SavedShot,0.874000015,0.349000015,0.073335826,585,OpenPlay,RightFoot,Pass
377346,53,SavedShot,0.915,0.545,0.112393111,6026,SetPiece,Head,Cross
423301,22,BlockedShot,0.735,0.490999985,0.015166909,6857,SetPiece,RightFoot,HeadPass
423299,14,SavedShot,0.736999969,0.509000015,0.013376119,6857,FromCorner,RightFoot,Aerial
377341,27,BlockedShot,0.924000015,0.595999985,0.089598536,6026,OpenPlay,LeftFoot,Chipped
394164,58,MissedShots,0.884000015,0.172999992,0.054295972,7322,DirectFreekick,LeftFoot,Standard
394169,83,MissedShots,0.878000031,0.639000015,0.057214092,7752,OpenPlay,RightFoot,BallTouch
410115,21,BlockedShot,0.803000031,0.402000008,0.036479063,4456,OpenPlay,RightFoot,Pass
410113,12,Goal,0.848000031,0.525999985,0.069969401,4456,OpenPlay,RightFoot,None
401468,1,BlockedShot,0.851999969,0.612000008,0.022159403,76,FromCorner,RightFoot,Aerial
422774,33,SavedShot,0.808000031,0.575,0.319678277,9509,OpenPlay,RightFoot,BallRecovery
410121,34,MissedShots,0.765,0.342000008,0.012956034,669,SetPiece,RightFoot,None
381676,11,MissedShots,0.915,0.500999985,0.086713836,5555,OpenPlay,Head,Cross
380606,51,Goal,0.924000015,0.447000008,0.4909904,2249,OpenPlay,LeftFoot,Pass
404960,92,BlockedShot,0.903000031,0.532999992,0.090144582,714,OpenPlay,Head,Cross
410124,37,MissedShots,0.905999985,0.47,0.225630999,5555,SetPiece,Head,Cross
401317,13,MissedShots,0.748000031,0.699000015,0.012911491,6818,OpenPlay,RightFoot,Pass
388960,46,MissedShots,0.750999985,0.327999992,0.018164055,8716,OpenPlay,RightFoot,Pass
405229,60,MissedShots,0.929000015,0.517999992,0.056588672,2496,FromCorner,Head,Aerial
396233,85,SavedShot,0.900999985,0.4,0.083946995,8288,OpenPlay,RightFoot,Chipped
401339,89,BlockedShot,0.885999985,0.522000008,0.124218725,6818,OpenPlay,RightFoot,Pass
391804,51,SavedShot,0.888000031,0.726999969,0.072104938,6026,OpenPlay,RightFoot,Pass
413411,36,BlockedShot,0.846999969,0.57,0.063027814,606,OpenPlay,RightFoot,None
381700,76,SavedShot,0.913000031,0.489000015,0.086347945,332,FromCorner,Head,Cross
410118,28,MissedShots,0.945,0.59,0.023054076,1654,FromCorner,Head,Aerial
415068,56,ShotOnPost,0.951999969,0.409000015,0.068337306,639,FromCorner,Head,Cross
391796,24,SavedShot,0.716999969,0.525,0.044740755,8067,DirectFreekick,RightFoot,Standard
385788,24,Goal,0.886999969,0.524000015,0.221841976,1228,OpenPlay,Head,Cross
405214,1,SavedShot,0.720999985,0.6,0.01772958,2379,OpenPlay,RightFoot,Pass
405217,11,BlockedShot,0.735999985,0.54,0.018176736,2379,OpenPlay,RightFoot,Pass
381686,35,BlockedShot,0.914000015,0.617999992,0.079431042,1250,SetPiece,LeftFoot,BallTouch
401491,92,Goal,0.881999969,0.379000015,0.434271276,468,OpenPlay,RightFoot,Pass
422781,53,BlockedShot,0.858000031,0.367000008,0.057905771,5555,OpenPlay,RightFoot,Pass
381694,47,MissedShots,0.856999969,0.560999985,0.069960311,605,OpenPlay,RightFoot,None
423297,4,BlockedShot,0.876999969,0.549000015,0.019170094,6850,SetPiece,Head,CornerAwarded
418793,42,BlockedShot,0.888000031,0.630999985,0.099509791,8865,OpenPlay,LeftFoot,TakeOn
418796,50,BlockedShot,0.848000031,0.547999992,0.091644995,8865,OpenPlay,RightFoot,Pass
422779,40,MissedShots,0.954000015,0.385999985,0.014245439,7689,FromCorner,Head,Aerial
388977,88,BlockedShot,0.736999969,0.714000015,0.035869438,822,OpenPlay,LeftFoot,Pass
401329,71,BlockedShot,0.755999985,0.372999992,0.018368218,6162,OpenPlay,LeftFoot,TakeOn
413404,19,SavedShot,0.930999985,0.684000015,0.068379365,8706,OpenPlay,RightFoot,Pass
391802,46,MissedShots,0.753000031,0.627000008,0.01972298,7768,OpenPlay,RightFoot,Pass
377335,10,BlockedShot,0.944000015,0.477999992,0.145382822,6026,SetPiece,RightFoot,Rebound
377350,65,Goal,0.928000031,0.485,0.113525756,5555,FromCorner,Head,Cross
407659,71,MissedShots,0.885999985,0.684000015,0.037251223,790,FromCorner,RightFoot,None
415075,83,MissedShots,0.73,0.349000015,0.016007572,585,OpenPlay,RightFoot,Pass
410137,86,BlockedShot,0.81,0.455,0.040601134,585,OpenPlay,RightFoot,Pass
388961,46,MissedShots,0.825,0.587999992,0.042443875,4381,OpenPlay,RightFoot,Rebound
422767,6,Goal,0.949000015,0.489000015,0.671254516,9509,OpenPlay,RightFoot,Pass
401324,49,SavedShot,0.974000015,0.263999996,0.041373469,6681,FromCorner,RightFoot,Pass
410120,32,SavedShot,0.784000015,0.550999985,0.033214808,6026,OpenPlay,RightFoot,Pass
407656,59,MissedShots,0.871999969,0.515,0.043207631,1653,SetPiece,Head,Cross
388978,92,MissedShots,0.916999969,0.500999985,0.517774403,2381,OpenPlay,LeftFoot,Pass
404944,19,MissedShots,0.780999985,0.646999969,0.020507045,910,OpenPlay,RightFoot,Pass
380615,91,Goal,0.754000015,0.514000015,0.015304803,5609,OpenPlay,RightFoot,HeadPass
404951,45,MissedShots,0.88,0.454000015,0.035486124,714,OpenPlay,Head,Chipped
415061,40,BlockedShot,0.815,0.660999985,0.035114843,6026,OpenPlay,RightFoot,Pass
418791,36,ShotOnPost,0.728000031,0.512000008,0.037714101,592,OpenPlay,LeftFoot,Pass
401315,9,BlockedShot,0.780999985,0.569000015,0.08978343,6818,DirectFreekick,RightFoot,Standard
388973,68,SavedShot,0.764000015,0.565999985,0.024678668,2249,OpenPlay,LeftFoot,Pass
413418,55,SavedShot,0.911999969,0.529000015,0.467852056,714,OpenPlay,RightFoot,Pass
388945,7,MissedShots,0.715,0.542000008,0.016227657,2249,OpenPlay,LeftFoot,Pass
415059,37,MissedShots,0.856999969,0.369000015,0.06248283,500,OpenPlay,RightFoot,Rebound
418800,61,SavedShot,0.890999985,0.694000015,0.0492617,6026,OpenPlay,LeftFoot,Chipped
401476,33,MissedShots,0.806999969,0.658000031,0.08853478,769,DirectFreekick,RightFoot,Standard
396224,51,BlockedShot,0.855,0.72,0.020958137,6026,OpenPlay,LeftFoot,Cross
413425,82,MissedShots,0.878000031,0.693000031,0.047943223,757,OpenPlay,LeftFoot,Pass
388944,7,BlockedShot,0.845,0.345,0.051447865,822,OpenPlay,LeftFoot,Pass
381685,33,MissedShots,0.858000031,0.545999985,0.098174691,838,OpenPlay,RightFoot,Pass
413413,41,MissedShots,0.730999985,0.671999969,0.012760922,2249,OpenPlay,LeftFoot,Pass
418782,22,BlockedShot,0.763000031,0.47,0.028274629,714,OpenPlay,RightFoot,Pass
385786,18,Goal,0.845999985,0.607999992,0.055901516,7063,OpenPlay,RightFoot,None
381703,82,SavedShot,0.925,0.387999992,0.323888451,838,OpenPlay,RightFoot,Pass
415070,67,Goal,0.914000015,0.522000008,0.48530823,647,OpenPlay,RightFoot,None
415057,35,MissedShots,0.547000008,0.709000015,0.005306037,647,OpenPlay,RightFoot,TakeOn
423306,37,MissedShots,0.916999969,0.430999985,0.042396847,5555,OpenPlay,Head,Aerial
423300,15,SavedShot,0.945999985,0.397000008,0.015922442,5555,FromCorner,Head,Aerial
388974,74,MissedShots,0.775999985,0.622999992,0.025812143,1379,OpenPlay,RightFoot,BallRecovery
422790,88,BlockedShot,0.764000015,0.479000015,0.027161712,714,OpenPlay,RightFoot,Pass
396234,85,MissedShots,0.780999985,0.671999969,0.016822854,534,OpenPlay,LeftFoot,Rebound
422769,10,SavedShot,0.793000031,0.482000008,0.027525486,1379,FromCorner,RightFoot,None
401328,66,Goal,0.785,0.562999992,0.023844566,5956,FromCorner,RightFoot,Pass
423307,37,BlockedShot,0.801999969,0.397000008,0.037034109,7689,OpenPlay,RightFoot,Pass
407660,75,BlockedShot,0.82,0.37,0.017416541,8456,FromCorner,RightFoot,Aerial
381692,45,BlockedShot,0.768000031,0.554000015,0.018723032,229,SetPiece,RightFoot,None
401469,4,MissedShots,0.921999969,0.472000008,0.061081778,6521,SetPiece,Head,None
381684,32,MissedShots,0.796999969,0.509000015,0.041771486,229,OpenPlay,RightFoot,Pass
388971,63,BlockedShot,0.865,0.632999992,0.065825239,8719,OpenPlay,LeftFoot,Dispossessed
380614,89,BlockedShot,0.864000015,0.527000008,0.106351346,3621,OpenPlay,RightFoot,Pass
385800,94,Goal,0.885,0.610999985,0.418130904,3294,OpenPlay,RightFoot,Pass
423319,81,MissedShots,0.885999985,0.439000015,0.014011307,6521,FromCorner,Head,Aerial
423305,31,MissedShots,0.748000031,0.53,0.016769854,6857,FromCorner,RightFoot,None
394173,94,BlockedShot,0.759000015,0.375999985,0.019367943,7322,OpenPlay,LeftFoot,Pass
422787,76,BlockedShot,0.905,0.51,0.142943963,7711,OpenPlay,LeftFoot,Pass
423308,37,BlockedShot,0.88,0.377999992,0.075183734,585,OpenPlay,RightFoot,BallTouch
380605,46,BlockedShot,0.868000031,0.465999985,0.122566916,2249,OpenPlay,LeftFoot,Pass
413405,19,SavedShot,0.808000031,0.474000015,0.286107779,5555,OpenPlay,RightFoot,Chipped
391800,39,SavedShot,0.853000031,0.645999985,0.070026062,6026,OpenPlay,LeftFoot,Pass
391793,5,SavedShot,0.895,0.711999969,0.045559783,6026,OpenPlay,RightFoot,Pass
401319,15,MissedShots,0.778000031,0.495999985,0.02267074,1042,FromCorner,LeftFoot,None
388967,51,SavedShot,0.760999985,0.354000015,0.01905231,2249,OpenPlay,LeftFoot,BallRecovery
385792,45,BlockedShot,0.848000031,0.502999992,0.079507358,1726,OpenPlay,RightFoot,Pass
396235,85,Goal,0.930999985,0.465999985,0.520735145,8288,OpenPlay,RightFoot,Rebound
410127,46,SavedShot,0.766999969,0.63,0.023305474,2383,OpenPlay,LeftFoot,Pass
404942,7,MissedShots,0.925999985,0.407999992,0.452946633,5587,SetPiece,LeftFoot,None
401323,46,MissedShots,0.748000031,0.41,0.015912814,1785,FromCorner,RightFoot,None
410126,44,SavedShot,0.839000015,0.567000008,0.090949334,8323,OpenPlay,RightFoot,Pass
388943,6,SavedShot,0.905,0.495999985,0.348889083,1726,OpenPlay,LeftFoot,Cross
418785,28,SavedShot,0.903000031,0.325999985,0.182188287,695,OpenPlay,LeftFoot,Pass
396229,64,SavedShot,0.85,0.695999985,0.04116331,531,OpenPlay,RightFoot,BallRecovery
391806,52,BlockedShot,0.895,0.714000015,0.058773056,5555,OpenPlay,RightFoot,Pass
413419,55,Goal,0.885999985,0.422999992,0.102950536,2249,OpenPlay,RightFoot,Pass
388963,47,BlockedShot,0.916999969,0.542000008,0.117319167,822,OpenPlay,LeftFoot,BallTouch
423298,10,SavedShot,0.878000031,0.537000008,0.045757469,6026,OpenPlay,Head,Cross
422791,90,BlockedShot,0.926999969,0.317999992,0.05473914,6026,OpenPlay,RightFoot,Pass
377337,16,SavedShot,0.718000031,0.634000015,0.013936993,1379,OpenPlay,RightFoot,Pass
422780,46,MissedShots,0.864000015,0.464000015,0.077059887,6026,OpenPlay,RightFoot,Chipped
418798,53,MissedShots,0.845,0.298999996,0.036090393,1379,OpenPlay,RightFoot,Pass
385793,59,MissedShots,0.985,0.587000008,0.079750299,1687,SetPiece,RightFoot,None
418795,48,BlockedShot,0.87,0.53,0.076737724,714,OpenPlay,RightFoot,Cross
422786,75,MissedShots,0.86,0.557000008,0.020715216,714,OpenPlay,Head,Cross
401333,78,BlockedShot,0.905,0.302999992,0.055790547,6162,OpenPlay,LeftFoot,Pass
394161,44,Goal,0.959000015,0.587000008,0.07992582,6521,FromCorner,Head,Cross
380597,2,SavedShot,0.795999985,0.285,0.022311229,585,OpenPlay,RightFoot,Pass
391808,80,ShotOnPost,0.785,0.724000015,0.052949969,7768,DirectFreekick,RightFoot,Standard
388949,13,SavedShot,0.754000015,0.424000015,0.021459084,8719,OpenPlay,RightFoot,Pass
401334,80,BlockedShot,0.890999985,0.714000015,0.029441491,1823,FromCorner,LeftFoot,None
405222,36,ShotOnPost,0.950999985,0.660999985,0.046625607,1823,OpenPlay,LeftFoot,Cross
388950,20,MissedShots,0.900999985,0.654000015,0.06189977,4381,OpenPlay,RightFoot,None
388948,12,BlockedShot,0.803000031,0.715,0.022640949,4381,OpenPlay,RightFoot,Pass
377352,88,MissedShots,0.911999969,0.515,0.11665234,6026,OpenPlay,Head,Cross
407653,38,BlockedShot,0.86,0.425,0.098025113,5555,OpenPlay,LeftFoot,Pass
422770,15,MissedShots,0.718000031,0.567000008,0.017646948,7711,OpenPlay,RightFoot,Pass
422772,28,BlockedShot,0.760999985,0.367000008,0.02356302,7711,OpenPlay,LeftFoot,Pass
401326,51,BlockedShot,0.765,0.669000015,0.016061619,6681,OpenPlay,RightFoot,TakeOn
423311,50,BlockedShot,0.9,0.344000015,0.122746587,585,OpenPlay,RightFoot,Pass
404957,75,SavedShot,0.785,0.567000008,0.023068285,714,FromCorner,RightFoot,None
391809,83,MissedShots,0.894000015,0.430999985,0.08278352,502,OpenPlay,RightFoot,Cross
